supermarket,category,name,description,price,reference_price,reference_unit,insert_date
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_acondicionador_y_mascarilla,Mascarilla Restructuring Deliplus cabello extremadamente dañado,Bote,2.95,1.48,100 ml,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_cuidado_e_higiene_facial_cremas_faciales,Agua termal pieles sensibles La Roche-Posay 150 ml.,150 Ml.,8.05,5.37,100 ml,2020-11-03 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_pienso_para_perros,Pienso de salmón con arroz para perro adulto Purina Beyond Bio 700 g.,,6.95,9.93,kg,2021-01-27 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_conservas_pescado_sardinas_y_sardinillas,CALVO sardinillas en aceite de oliva baja en sal lata 60 g,,1.29,21.5,€/Kg.,2020-10-18 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_conservas_vegetales_esparrago,CELORRIO yemas de espárragos blancos extra frasco 110 gr,,1.89,17.18,€/Kg.,2020-11-16 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_bifidus,Yogur bífidus desnatado cremosos de frutos silvestres Danone Activia pack de 4 unidades de 120 g.,Pack 4x120 G.,1.89,3.94,kg,2020-11-17 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fruta_y_verdura_fruta,Manzana golden,Pieza,0.29,1.59,kg,2020-10-03 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,aperitivos_frutos_secos_y_fruta_desecada,Almendra frita marcona Hacendado,Paquete,3.8,19.0,kg,2020-08-01 04:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_masa_fresca_y_bases,Masa de hojaldre rectangular tartas y respostería Buitoni 230 g.,,1.99,8.65,kg,2021-01-27 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_blanco,Vino blanco Gregal D'Espiells D.O. Penedés 75 cl.,75 Cl.,8.75,8.75,ud,2020-11-08 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_rosado,Vino D.O. Somontano rosado Glárima de Sommos 75 cl.,,4.0,4.0,ud,2020-12-24 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Rioja tinto crianza Carrizal 75 cl.,,4.2,4.2,ud,2020-12-22 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fitoterapia_y_parafarmacia_parafarmacia,Preservativos sensitive On,Caja,3.6,0.3,ud,2020-11-01 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_pizzas,Pizza de espinaca Ristorante Dr. Oetker 390 g.,390 G.,3.46,8.87,kg,2020-11-02 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_snacks,Aperitivo de coco ecológico Paño Nature 90 g.,90 G.,1.7,18.89,kg,2020-12-11 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_depilacion,Bálsamo para depués de la depilación Deliplus,Bote,2.75,1.38,100 ml,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_sidra_cider,Sidra Kopparberg Premium sabor frutas mezcladas lata 50 cl.,,1.95,3.9,l,2020-12-26 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_sal_especias_y_sazonadores_sazonadores,OLD EL PASO sazonador para fajitas sobre 30 gr,,1.15,38.33,€/Kg.,2020-10-05 12:01:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_palomitas,Palomitas sabor mantequilla Grefusa 135 g.,135 G.,1.07,7.93,kg,2020-12-03 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_legumbres_alubias_cocidas,LA ASTURIANA alubias blancas cocidas frasco 400 gr,,1.19,2.97,€/Kg.,2020-09-09 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cafes,Café soluble descafeinado classic Nescafé 300 g.,,8.05,26.83,kg,2021-01-23 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_rebozados,Empanadillas de atún Hacendado ultracongeladas,Caja,1.6,3.2,kg,2020-12-06 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_licores_y_cremas_todos_los_licores_y_cremas,Licor ponche Osborne Santa María 1 l.,1 L.,8.85,8.85,l,2020-10-22 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebe_alimentacion_infantil_potitos_de_carne,HERO Baby buenas noches pollo con verduritas tarrito 2x190 gr,,1.99,5.24,€/Kg.,2020-12-16 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_cerdo,Lomo de cerdo adobado,Bandeja,3.13,6.65,kg,2020-12-27 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_colonias,Agua de colonia glicerina y té blanco Heno De Pravia 780 ml.,,2.65,0.41,100ml,2021-01-01 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_aceites_y_vinagres,Aceite de oliva virgen Carbonell 1 l.,,3.99,3.99,l,2021-01-13 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_infusiones_y_tes,Té rojo con limón en bolsitas Twinings 25 ud.,25 Ud.,4.05,81.0,kg,2020-11-20 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_bio_en_la_despensa,Tortitas de maíz ecológicas Carrefour Bio 115 g.,,1.09,,,2020-07-17 04:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_body_milk_hidratacion_bajo_la_ducha,Loción corporal en spray con aceite de coco y leche de almendras Dove 190 ml.,190 Ml.,6.0,3.16,100 ml,2020-12-05 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_curado_jamon,DIA DELICIOUS paleta ibérica lonchas sobre 100 gr,,4.29,42.9,€/Kg.,2020-11-13 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,mascotas_gatos_alimento_humedo,AS alimento para gatos con cordero e hígado tarro 100 gr,,0.39,3.9,€/Kg.,2020-12-13 01:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_del_cabello_tintes_y_coloracion,LLONGUERAS tinte Marrón Chocolate Nº 5.25 caja 1 ud,,5.99,5.99,€/ud.,2020-11-30 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_pescado_y_marisco,Filetes de caballa Orbe 266 g.,266 G.,2.4,12.9,kg,2020-12-14 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,Champiñones enteros Carrefour 230 g.,230 G.,1.19,5.17,kg,2020-10-22 15:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_pescado,Filetes de bacalao sin espinas Hacendado congelado,Paquete,4.25,11.33,kg,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_magdalenas_dulces_y_bollos,Sobaos mini Carrefour sin aceite de palma 700 g.,,1.39,1.99,kg,2021-01-09 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_salchichas_salchichas,SCHARA salchichas  frankfrut alemana tradicional pikante envase 170 gr,,2.81,16.53,€/Kg.,2020-10-22 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_flanes,Flan de huevo con bizcocho a la miel Carrefour pack de 4 unidades de 100 g.,,1.84,4.6,kg,2021-01-01 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pulpo_calamar_y_sepia,Calamar patagónico congelado 500 g,,3.95,7.9,kg,2020-12-21 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_gel_de_bano_sal_y_espuma_de_bano,BONTE gel de ducha relajante zen piel normal bote 750 ml,,1.55,2.07,€/l.,2020-11-24 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_tortillas_empanadillas_y_sandwiches,Tortilla de patata sin gluten Carrefour 600 g.,,1.75,2.92,kg,2020-12-21 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_dulces_y_golosinas,Caramelos de goma sabor coca cola Carrefour 200 g.,,0.82,4.1,kg,2021-01-01 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_agua_con_sabor,Agua con gas Perrier con zumo de limón y guayaba 250 ml,250 Ml.,0.98,3.92,l,2020-10-26 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,lacteos_y_huevos_yogures_especiales,DIA yogur líquido vitalcol reduce colesterol tropical pack 8 unidades 100 ml,,2.29,2.86,€/Kg.,2020-09-26 12:04:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas caramelizadas Biscoff Lotus 124 g.,124 G.,1.0,8.33,kg,2020-10-29 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_colonias,Agua de colonia glicerina y té blanco Heno De Pravia 780 ml.,,2.65,0.41,100ml,2020-12-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_queso_curado_semicurado_y_tierno,Queso semicurado Entrepinares cortado en cuñitas,Pieza,3.18,10.6,kg,2020-10-11 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,azucar_caramelos_y_chocolate_chocolate,Chocolatinas Royal Mints chocolate negro,Caja,1.6,8.0,kg,2021-01-03 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_insecticidas_antipolillas_y_carcoma,DIA colgador antipolillas perfume lavanda paquete 2 uds,,1.49,0.75,€/ud.,2020-09-28 00:02:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_legumbres,Alubia blanca cocida La Asturiana 400 g.,,1.11,2.77,kg,2021-01-24 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_hermeticos,"Bote Cuadrado de Plástico CARREFOUR HOME  0,7l 3 ud - Bicolor",,1.6,0.53,ud,2021-01-11 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_tinto_de_verano_y_sangria,Tinto de verano zero limón Casón Histórico,Pack-6,2.64,1.33,L,2020-12-24 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Chocolate blanco fondant 100 g.,,0.55,5.5,kg,2021-01-25 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_generosos_y_dulces,Vino tinto Osborne Fino Quinta D.O.Jerez-Xérès-Sherry 75 cl.,75 Cl.,6.75,6.75,ud,2020-10-14 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,huevos_leche_y_mantequilla_leche_y_bebidas_vegetales,Batido sabor fresa Hacendado,Botella,0.85,0.85,L,2020-09-05 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_helados_bombones,DIA helado choco milky caja 6 uds 288 gr,,1.39,4.83,€/Kg.,2020-12-03 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_manos_jabon_de_manos_liquido,LIDA jabón líquido de manos 100 % de glicerina y aloe vera dosificador 250 ml,,2.29,9.16,€/l.,2020-08-21 04:00:00
433463D95980C252B92C204E3655BB81,el_mercado_frutas_naranjas_y_otros_citricos,Clementina Malla 2 kg,750 Gr,1.98,0.99,kg,2020-12-07 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_bazar_bombillas_y_tubos,"Bombilla led con filamento reflectora R63 4,5W(=32W) E27 350lm 2700K",,2.95,2.95,ud,2021-01-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_queso_lonchas_rallado_y_en_porciones,Queso Emmental Natual lonchas,Paquete,1.6,8.0,kg,2020-10-18 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,platos_preparados_pizza_refrigerada_pizza_refrigerada,DIA pizza carbonara envase 400 gr,,2.19,5.48,€/Kg.,2020-07-31 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_conejo_y_cordero,Chuletas de cordero paletilla,Bandeja,7.02,11.9,kg,2020-11-05 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_menaje_y_conservacion_de_alimentos,Bolsa isotérmica Bolsaterm,,1.49,1.49,ud,2020-08-12 16:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_bio_en_quesos,Queso de vaca gouda cominos ecológico Carrefour Bio cuña 250 g aprox,Envase De 250.0 G. Aprox,4.22,16.9,kg,2020-11-04 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_ambientadores_decorativos,Ambientador mikado frutos rojos Aura 30 ml.,,2.2,73.33,l,2020-12-26 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_cerveza,Cerveza con sabor a tequila 1897,Lata,0.5,1.52,L,2021-01-21 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_alcoholes_ginebra,Ginebra Bombay Sapphire 1 l.,1 L.,26.99,26.99,l,2020-12-10 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas con cereales y miel Florbú 400 g.,400 G.,2.0,5.0,kg,2020-11-10 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_helados_tarrinas,Nata montada azucarada y aromatizada Carrefour 500 g.,,1.29,2.58,kg,2021-01-11 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_ojos,Máscara de pestañas Scandaleyes Reloaded nº 001 Black Rimmel 1 ud.,,4.95,4.95,ud,2021-01-23 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_helados_congelados_en_helados,Conos con helado de nata y fresa Carrefour 4 ud.,4 Ud.,1.0,0.25,ud,2020-10-02 00:01:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_dieteticos_complementos_nutricionales,VIVE+ SALUDYVIDA jalea real para niños caja 12 viales,,5.95,49.58,€/l.,2020-10-16 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_del_cabello_acondicionador_y_suavizante,FLEX acondicionador cuidado clásico bote 650 ml,,2.99,4.6,€/l.,2021-01-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_queso_untable_y_fresco,Fondue savoyarde 3 quesos Entremont,Caja,3.35,8.38,kg,2020-09-17 16:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bienestar_sexual_lubricantes,Lubricante fresa Durex 50 ml.,,9.75,19.5,100ml,2020-12-20 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,Crema de lenteja roja y quinoa ecológica Carlota 450 g.,450 G.,3.69,8.2,kg,2020-11-15 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_insecticida_y_ambientador,Vela perfumada Bosque Verde talco,Caja,1.35,1.35,ud,2020-12-22 13:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fitoterapia_y_parafarmacia_parafarmacia,Vaselina hidratante Deliplus,Tarro,2.0,2.0,100 g,2020-09-14 04:19:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,Vino D.O. La Mancha tinto crianza Viña Lobón 75 cl.,75 Cl.,1.5,1.5,ud,2020-11-23 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_limpieza_muebles_y_multiusos,Toallitas limpiadoras de muebles Bosque Verde,Paquete,1.35,0.05,ud,2020-11-05 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_snacks,Cortezas de trigo  Boca Bits Matutano 84 g.,,1.47,17.5,kg,2020-12-31 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_cuidado_corporal_cremas_y_lociones,Aceite de rosa mosqueta ecológico Arganour 50 ml.,50 Ml.,9.22,,,2020-07-21 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,Corazones de alcachofa 8/10 Carrefour 240 g.,,1.39,5.79,kg,2021-01-02 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,zumos_naranja,Zumo pura naranja con pulpa Hacendado,Brick,1.0,1.0,L,2020-10-28 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_bacon_y_panceta,Bacon cocido ahumado en tiras ElPozo pack (4x60g) envase 240 g,240 G,2.6,10.83,kg,2020-11-22 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_boca_y_sonrisa_dentifricos,Dentífrico sin fluor Parodontax 75 ml.,75 Ml.,5.75,7.67,100 ml,2020-10-22 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_mermeladas_membrillos_y_compotas,Confitura de arándano y frambuesa Diet Hero 280 g.,,1.69,6.04,kg,2021-01-05 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas con pepitas de chocolate sin azúcar añadido Gullón sin gluten 130 g.,130 G.,2.0,15.38,kg,2020-11-06 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_tierno,Queso tierno en lonchas El Ventero 200 g.,200 G.,2.95,14.75,kg,2020-11-08 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_bazar_automovil,Aceite de Motor 5W 40 1L Carrefour,,8.6,8600.0,l,2020-11-01 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cabello_tinte,Tinte castaño claro Brow Schwarzkopf 1 ud.,1 Ud.,7.5,7.5,ud,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_pienso_para_perros,Carrefour Comida Húmeda para Perro de Buey 300g,,0.55,1.83,kg,2020-12-26 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_y_quesos_al_corte_queso_denominacion_origen,Queso idiazábal de oveja viejo 200 g aprox,Envase De  200.0 G. Aprox,4.38,21.9,kg,2020-10-16 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_masa_fresca_y_bases,Masa de hojaldre La Cocinera 500 g.,500 G.,3.1,6.2,kg,2020-10-26 13:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_cuidado_ropa__detergente_maquina_liquido,COLON detergente máquina líquido + quitamanchas vanish 2 en 1 botella 40 lv,,8.6,0.22,€/Lavado,2021-01-24 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_mortadela_y_chopped,Cabeza de cerdo loncheada Embutidos Frial 260 g,260 G,2.15,8.27,kg,2020-12-02 12:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_tarritos_y_platos_preparados,Tarrito de verduras con pollo y ternera desde 6 meses Hero Baby 235 g.,,0.99,4.21,kg,2021-01-25 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_frutas_desecadas,Dátiles Dat'cha 500 g.,500 G.,3.45,6.9,kg,2020-11-10 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebe_higiene_toallitas,DODOT BASICO toallitas bebé envase 60 ud,,1.0,1.0,€/ud.,2020-09-12 16:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_coloracion_cabello,Coloración permanente Deliplus 7.3 rubio medio dorado,Caja,3.9,3.9,ud,2020-11-10 00:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_premios_snacks_y_huesos,Snacks dental para perro pequeño Purina Dentalife 115 g. 7 unidades,,1.85,16.09,kg,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_botiquin_geles_hidroalcoholicos,Gel de manos desinfectante antiséptico para piel sana Sanytol 250 ml.,250 Ml.,4.99,2.0,100 ml,2020-12-13 01:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,pizzas_y_platos_preparados_platos_preparados_frios,Tortilla de patata con chorizo Hacendado,Bandeja,2.4,4.0,kg,2020-11-13 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_sidra_y_cava,Sidra El Gaitero,Botella,1.9,2.53,L,2020-07-24 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,maquillaje_bases_de_maquillaje_y_corrector,Maquillaje fluido Deliplus natural radiante 03,,5.5,18.33,100 ml,2020-09-08 16:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_colas,Refresco de cola Coca Cola zero pack de 6 botellas de 2 l.,Pack 6x2 L.,8.22,0.68,l,2020-10-24 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_quesos_para_untar,PHILADELPHIA queso para untar light tarrina 250 gr,,2.09,8.36,€/Kg.,2021-01-14 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Valdepeñas tinto gran reserva Selección privada Viña Albali 75 cl.,75 Cl.,5.1,5.1,ud,2020-12-09 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_acondicionador_y_mascarilla,Ampollas cabello Pantene,Caja,4.75,10.56,100 ml,2020-10-23 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,Vino D.O. Valdepeñas tinto tempranillo Viña Albali 75 cl.,75 Cl.,2.65,2.65,ud,2020-11-03 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_tostada__roja,"Cerveza Amstel Oro 0,0 tostada lata 33 cl.",33 Cl.,0.56,1.7,l,2020-11-01 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fitoterapia_y_parafarmacia_fitoterapia,Cápsulas alcachofa Deliplus,Caja,4.5,15.52,100 g,2020-08-30 16:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,agua_y_refrescos_tonica_y_bitter,Tónica zero calorías Schweppes,Lata,0.6,1.82,L,2020-08-08 04:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_queso_fresco,Queso fresco tradicional Carrefour 250 g.,250 G.,1.29,5.16,kg,2020-10-15 14:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,pizzas_y_platos_preparados_pizzas,Quiche verduras Hacendado con calabacín y queso de cabra,,1.99,5.1,kg,2020-12-07 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_cuidado_ropa__detergente_maquina_liquido,DIA detergente máquina líquido ropa negra botella 2 lt,,4.69,0.16,€/Lavado,2020-11-18 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cafes,Café espresso intenso en cápsulas Nescafé Dolce Gusto 30 unidades de 7 g.,,7.86,37.43,kg,2021-01-12 09:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cereales_y_barritas,Cereales sin azúcares añadidos ecológicos Corn Flakes Carrefour Bio 500 g.,,2.29,4.58,kg,2020-12-29 00:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_nutricion_y_dietetica_control_de_peso,Barritas sustitutive chocolate negro fondant Bimanán 8 ud.,8 Ud.,12.05,3.77,100 g,2020-11-21 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,Puré de patatas Carrefour 500 g.,,1.22,2.44,kg,2020-12-29 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_cuidado_ropa__detergente_prendas_delicadas,NORIT detergente liquido diario botella 40 lv,,6.49,0.16,€/Lavado,2020-12-06 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_cuidado_corporal_cuidado_intimo,Gel higiene íntima protección Lactacyd 250 ml.,250 Ml.,9.4,3.76,100 ml,2020-10-26 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_salchichon_salami_y_fuet,Salchichón cular ibérico de bellota en lonchas De Nuestra Tierra 100 g,100 G,2.9,29.0,kg,2020-11-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_en_bandeja,Filete de salmón,Bandeja,7.0,17.5,kg,2020-09-04 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Turrón de chocolate con leche crujiente Carrefour sin gluten 250 g.,,1.2,4.8,kg,2020-12-19 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Madrid tinto tempranillo joven Puerta de Alcalá 75 cl.,75 Cl.,2.85,2.85,ud,2020-10-29 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_jamon_cocido_y_lacon,Jamón cocido al vapor Campofrío Finissimas sin gluten y sin lactosa 115 g.,115 G.,1.88,16.35,kg,2020-09-29 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_salsas_y_tomate_frito,Salsa pesto Gallo sin gluten tarro 190 g.,190 G.,1.59,8.37,kg,2020-12-12 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_rubia,"Cerveza San Miguel 0,0 sin alcohol Lager pack de 12 latas de 33 cl.",Pack 12x33 Cl.,6.48,1.64,l,2020-11-22 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_jamon_serrano,Jamón cebo ibérico cortado a máquina,Paquete,5.52,46.0,kg,2020-10-25 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_todos_los_quesos,Queso rallado en polvo especial pasta El Caserío 100 g.,,1.25,12.5,kg,2021-01-15 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_ambientadores_continuos_y_decorativos,DIA ambientador mikado frutas del bosque 40 ml,,2.19,54.75,€/l.,2020-07-27 04:00:00
